,State,City,M,n,PSW,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,PSW_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,PSW_nationalEquityAtlas,M_usNews_stateRankingsEquality,PSW_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,PSW_wallethub_statesRacialEquality,M_wallethub_racialIntegration,PSW_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,PSW_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,PSW_bloomberg_blackWomenMetros,M_georgetown_usaIndex,PSW_georgetown_usaIndex,M_usaNews_statesGenderEquality,PSW_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,PSW_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,PSW_iwpr_reproductiveRights,M_wallethub_womenEquity,PSW_wallethub_womenEquity,M_hrc_stateEquityIndex,PSW_hrc_stateEquityIndex,M_move_lgbtqFamily,PSW_move_lgbtqFamily,M_map_equaliltyMaps,PSW_map_equaliltyMaps,M_axios_lgbtq_equality,PSW_axios_lgbtq_equality,M_wallethub_citiesDisabilities,PSW_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,PSW_ncaj_disabilityAccess,M_usNews_equalityRankings,PSW_usNews_equalityRankings
294,MS,Gulfport,2.4478028973022363,17,3.803725490196078,0.8065330863781783,1,6.179817730965802,4,2.0462290250913946,5,0.6302679757039844,4,2.6663708961845605,3,,,1.6114862842423936,7.6,4.566951168322373,3.04,5.095560621052885,3.04,4.8303120190289635,3.04,6.497977260145637,3.8,,,0.23040142252548856,3.1666666666666665,2.339544122280888,2.533333333333333,0.0,3.1666666666666665,1.5156790456883844,2.533333333333333,3.409866647352266,2.533333333333333,0.0,4.75,0.6116452457574607,3.8,1.4910754750489716,4.75,0.8881199670347087,4.75,0.0,6.08,0.6949708299621002,3.04,7.829059145695497,3.04
219,MS,Jackson,3.5420975663985277,18,4.436851851851852,5.743391143290115,1,5.174946966410567,5,2.0462290250913946,5,0.6302679757039844,4,4.071310318365362,3,,,19.676010895331718,15.2,3.9152599977342244,3.04,4.368438358618739,3.04,4.141039990936898,3.04,5.570734061993586,3.8,5.938144329896907,7.6,0.19752378332665152,3.1666666666666665,2.005697713265763,2.533333333333333,0.0,3.1666666666666665,1.2993958810309805,2.533333333333333,2.9232882047413327,2.533333333333333,0.0,4.75,0.5243651782679765,3.8,1.2783031711736716,4.75,0.7613877293541016,4.75,3.850492183233028,6.08,0.5958004344378167,3.04,6.7118742818301,3.04
28,MT,,4.742578553078382,15,3.694444444444444,6.79575686142448,1,5.7393816844704055,4,5.569107848207209,4,2.200787623606006,4,6.14019520851819,2,,,13.979842686358932,7.6,4.198250728862974,3.04,6.721584448927197,3.04,7.076571428571431,3.04,2.0750310559006215,3.8,,,4.412229836584079,3.1666666666666665,3.2216196995288473,2.533333333333333,,,4.237304224015187,2.533333333333333,4.358817683218611,2.533333333333333,1.6071428571428572,4.75,3.1486880466472305,3.8,3.3262260132857144,4.75,2.6703626153992572,4.75,,,3.219875776397516,3.04,6.885131195335277,3.04
247,MT,Billings,4.98916715122664,16,3.8435416666666664,6.79575686142448,1,5.7393816844704055,4,5.569107848207209,4,2.200787623606006,4,6.688457343308489,3,,,13.43754188870752,7.6,4.0353937661573385,3.04,6.460843273943065,3.04,6.802059732234811,3.04,1.994537231898984,3.8,,,4.241072276840172,3.1666666666666665,3.0966478402611646,2.533333333333333,,,4.072932312819266,2.533333333333333,4.189732067632032,2.533333333333333,1.544799176107106,4.75,3.0265453246180036,3.8,3.197196305252317,4.75,2.566774913531727,4.75,11.447580966384901,6.08,3.0949715667398023,3.04,6.618045776498034,3.04
248,MT,Missoula,4.988245742584787,16,3.8435416666666664,6.79575686142448,1,5.7393816844704055,4,5.569107848207209,4,2.200787623606006,4,6.683797511062448,3,,,13.43754188870752,7.6,4.0353937661573385,3.04,6.460843273943065,3.04,6.802059732234811,3.04,1.994537231898984,3.8,,,4.241072276840172,3.1666666666666665,3.0966478402611646,2.533333333333333,,,4.072932312819266,2.533333333333333,4.189732067632032,2.533333333333333,1.544799176107106,4.75,3.0265453246180036,3.8,3.197196305252317,4.75,2.566774913531727,4.75,11.432838428115243,6.08,3.0949715667398023,3.04,6.618045776498034,3.04
29,NC,,5.249078698744074,15,3.694444444444444,6.970870516922039,1,6.821804375933549,4,5.260466198722996,4,3.430648309017865,4,5.133096716947649,2,,,14.34007649195391,7.6,4.030320699708454,3.04,6.499761599119752,3.04,6.278791836734695,3.04,7.047950310559005,3.8,,,4.412229836584079,3.1666666666666665,3.4093697217530443,2.533333333333333,,,3.1324157570004743,2.533333333333333,4.376486178083705,2.533333333333333,1.6071428571428572,4.75,5.037900874635569,3.8,5.437100212714286,4.75,4.679023508137431,4.75,,,3.577639751552795,3.04,4.869970845481051,3.04
196,NC,Asheville,5.534304557449805,15,4.2011111111111115,7.292473480383903,1,6.821804375933549,4,5.260466198722996,4,3.430648309017865,4,5.133096716947649,2,,,26.384828672745776,15.2,3.544251871602911,3.04,5.715870752994756,3.04,5.521550610193826,3.04,6.197946253004149,3.8,,,3.880101615086501,3.1666666666666665,2.998189453802928,2.533333333333333,,,2.7546369722365975,2.533333333333333,3.8486687495710963,2.533333333333333,1.4133165829145726,4.75,4.43031483950364,3.8,4.78136953379397,4.75,4.114719165447489,4.75,,,3.1461656106620053,3.04,4.282637678186853,3.04
110,NC,Charlotte,5.157643139336027,18,5.316481481481482,5.345350210918607,2,6.7643459650939635,5,5.260466198722996,4,3.430648309017865,4,4.390872682798147,3,10.079828716784705,19.0,24.30587879488231,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,9.530112508272664,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,4.172643854973435,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
111,NC,Durham,5.252988744650034,18,5.316481481481482,5.278290247390277,2,6.7643459650939635,5,5.260466198722996,4,3.430648309017865,4,5.329828880375035,3,9.720653622251811,19.0,24.233668816287896,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,9.530112508272664,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,6.320249823752869,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
172,NC,Fayetteville,5.031739424049931,18,5.316481481481482,5.118143570995075,2,6.7643459650939635,5,5.260466198722996,4,3.430648309017865,4,4.039055348222192,3,9.720653622251811,19.0,23.20347312167415,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,9.530112508272664,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,3.3679577475647653,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
122,NC,Greensboro,5.001823436668668,18,5.316481481481482,4.644181885017366,2,7.381629915711247,5,5.260466198722996,4,3.430648309017865,4,4.094973335174662,3,6.151828746786721,19.0,23.723384967553976,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,11.912640635340834,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,3.495854877219124,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
188,NC,Hickory,4.887089804013088,18,5.316481481481482,4.323140183271843,2,7.381629915711247,5,5.260466198722996,4,3.430648309017865,4,4.094973335174662,3,6.151828746786721,19.0,21.658179579753522,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,11.912640635340834,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,3.495854877219124,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
88,NC,Raleigh,5.569390039649897,18,5.316481481481482,5.587143414558298,2,7.422782179085732,5,5.260466198722996,4,3.430648309017865,4,5.84008051131632,3,14.282941525148303,19.0,21.658179579753522,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,12.071475843812044,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,7.4873111318488865,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
152,NC,Raleigh-Cary,5.7504498748662805,18,5.316481481481482,6.09377565717303,2,7.422782179085732,5,5.260466198722996,4,3.430648309017865,4,5.84008051131632,3,14.282941525148303,19.0,24.91725661364842,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,12.071475843812044,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,7.4873111318488865,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
154,NC,Wilmington,5.735205546051901,18,5.316481481481482,6.051119766731317,2,7.422782179085732,5,5.260466198722996,4,3.430648309017865,4,5.84008051131632,3,14.282941525148303,19.0,24.642858694989616,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,12.071475843812044,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,7.4873111318488865,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
187,NC,Winston,5.576878481874504,18,5.316481481481482,5.608097185301597,2,7.422782179085732,5,5.260466198722996,4,3.430648309017865,4,5.84008051131632,3,14.282941525148303,19.0,21.792971539796447,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,12.071475843812044,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,7.4873111318488865,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
129,NC,Winston-Salem,4.707700329390783,18,5.316481481481482,3.90335598521131,2,7.422782179085732,5,5.260466198722996,4,3.430648309017865,4,3.794414155305137,3,3.3166381069632713,19.0,21.792971539796447,15.2,2.8006861248801296,3.04,4.516710575165942,3.04,4.3631577952160345,3.04,4.897649123816648,3.8,12.071475843812044,7.6,3.066076325885693,3.1666666666666665,2.369184783481599,2.533333333333333,,,2.176728355294836,2.533333333333333,3.0412379132944336,2.533333333333333,1.1168100595632031,4.75,3.500857656100163,3.8,3.7782628877233617,4.75,3.2514723253105897,4.75,2.8084078053269463,6.08,2.4861163065059126,3.04,3.384162400896825,3.04
30,ND,,3.858154990456834,15,3.694444444444444,3.586462367401919,1,3.351702777741856,4,4.756396394470595,4,4.380045305671363,4,2.1339840283939666,2,,,7.37786544151252,7.6,0.16793002915451893,3.04,4.882450027507794,3.04,4.148767346938776,3.04,2.522236024844721,3.8,,,5.724828676858197,3.1666666666666665,3.2194861765490264,2.533333333333333,,,0.6378737541528239,2.533333333333333,4.279309456325689,2.533333333333333,5.625000000000001,4.75,3.778425655976678,3.8,5.948827292571429,4.75,6.047396973446272,4.75,,,2.5043478260869567,3.04,1.0075801749271143,3.04
293,ND,Bismarck,3.775246612782011,16,3.8435416666666664,3.586462367401919,1,3.351702777741856,4,4.756396394470595,4,4.380045305671363,4,2.576777661913664,3,,,7.091666061186081,7.6,0.16141575064629352,3.04,4.693051863035297,3.04,3.9878299249668974,3.04,2.4243943939461783,3.8,,,5.502753276760367,3.1666666666666665,3.0945970801020506,2.533333333333333,,,0.6131295954781691,2.533333333333333,4.113308093962213,2.533333333333333,5.406797116374872,4.75,3.6318543895416053,3.8,5.7180626224510815,4.75,5.81280862535172,4.75,4.776582399367297,6.08,2.4072001074642904,3.04,0.9684945038777616,3.04
252,ND,Fargo,4.167305989890573,16,3.8435416666666664,3.586462367401919,1,3.351702777741856,4,4.756396394470595,4,4.380045305671363,4,4.55953628260332,3,,,7.091666061186081,7.6,0.16141575064629352,3.04,4.693051863035297,3.04,3.9878299249668974,3.04,2.4243943939461783,3.8,,,5.502753276760367,3.1666666666666665,3.0945970801020506,2.533333333333333,,,0.6131295954781691,2.533333333333333,4.113308093962213,2.533333333333333,5.406797116374872,4.75,3.6318543895416053,3.8,5.7180626224510815,4.75,5.81280862535172,4.75,11.049532433104291,6.08,2.4072001074642904,3.04,0.9684945038777616,3.04
31,NE,,3.9059021892045336,15,3.694444444444444,6.085199528540158,1,4.1524247087534745,4,4.619672878256432,4,2.600372438563195,4,3.269742679680568,2,,,12.518124744425469,7.6,1.0075801749271136,3.04,5.354263708050614,3.04,4.170710204081634,3.04,3.9890683229813666,3.8,,,5.85134422772799,3.1666666666666665,3.4243043826117874,2.533333333333333,,,0.43284290460370195,2.533333333333333,3.754555158832407,2.533333333333333,3.2142857142857144,4.75,2.3090379008746362,3.8,3.1982942430000003,4.75,3.9830589131055474,4.75,,,2.862111801242236,3.04,2.518950437317785,3.04
92,NE,Lincoln,4.209345759055268,17,4.735098039215687,4.545978255729591,2,4.1524247087534745,4,4.619672878256432,4,2.600372438563195,4,5.55845009100524,3,15.770635489919242,19.0,9.766960690969253,7.6,0.7861397902984951,3.04,4.177533315355514,3.04,3.254094638642239,3.04,3.1123730031129195,3.8,,,4.565368234327503,3.1666666666666665,2.6717297503986535,2.533333333333333,,,0.33771509079360423,2.533333333333333,2.929399841994862,2.533333333333333,2.5078678206136895,4.75,1.8015703527673856,3.8,2.4953908662273796,4.75,3.1076843080222925,4.75,10.075972497090808,6.08,2.233092737659494,3.04,1.9653494757462386,3.04
109,NE,Omaha,4.4531887191783825,17,5.1821568627450985,5.037161340468203,2,4.1524247087534745,4,4.619672878256432,4,2.600372438563195,4,5.7331938002317075,3,10.356784150189432,19.0,22.886307945783326,15.2,0.7183203978931613,3.04,3.817142231356476,3.04,2.973367567012427,3.04,2.843872097021223,3.8,,,4.171519069611974,3.1666666666666665,2.4412426403714513,2.533333333333333,,,0.3085807910845945,2.533333333333333,2.6766838239938675,2.533333333333333,2.2915168943206323,4.75,1.6461509118384956,3.8,2.2801163127066855,4.75,2.839587890364007,4.75,9.616768160113306,6.08,2.0404463476385457,3.04,1.795800994732904,3.04
32,NH,,6.252322959645663,15,3.694444444444444,7.321097827917159,1,5.524907681961737,4,7.239955012941793,4,7.512642637833978,4,0.9716060337178349,2,,,15.06054410314387,7.6,7.220991253644317,3.04,6.2415551072804,3.04,4.946546938775511,3.04,0.912298136645963,3.8,,,7.670005271481288,3.1666666666666665,5.42341541470353,2.533333333333333,,,3.394399620313242,2.533333333333333,4.61147715978945,2.533333333333333,9.642857142857144,4.75,7.7667638483965025,3.8,9.722814499285715,4.75,9.572189968592365,4.75,,,1.431055900621118,3.04,0.16793002915451893,3.04
163,NH,Manchester,6.616269693601359,16,4.318541666666667,8.35494190941236,1,5.524907681961737,4,7.239955012941793,4,7.512642637833978,4,3.7197265956100805,3,,,29.406944942386303,15.2,6.177444396640416,3.04,5.33955218465784,3.04,4.231693073196281,3.04,0.7804567010720121,3.8,,,6.561568823754231,3.1666666666666665,4.639646550922664,2.533333333333333,,,2.9038554649792467,2.533333333333333,3.945046149529623,2.533333333333333,8.24931255728689,4.75,6.644344263828353,3.8,8.317714817598532,4.75,8.188857901637219,4.75,9.105969966932696,6.08,1.224245805603156,3.04,0.14366149759628868,3.04
243,NH,Nashua,6.707296590785215,16,4.318541666666667,8.35494190941236,1,5.524907681961737,4,7.239955012941793,4,7.512642637833978,4,4.236967974920428,3,,,29.406944942386303,15.2,6.177444396640416,3.04,5.33955218465784,3.04,4.231693073196281,3.04,0.7804567010720121,3.8,,,6.561568823754231,3.1666666666666665,4.639646550922664,2.533333333333333,,,2.9038554649792467,2.533333333333333,3.945046149529623,2.533333333333333,8.24931255728689,4.75,6.644344263828353,3.8,8.317714817598532,4.75,8.188857901637219,4.75,10.562400321874389,6.08,1.224245805603156,3.04,0.14366149759628868,3.04
33,NJ,,7.878885858264105,15,3.694444444444444,6.432059269237245,1,7.133377166832947,4,7.610485708560225,4,9.296723756078901,4,7.537710736468501,2,,,13.231664782430904,7.6,4.534110787172012,3.04,5.863634696497341,3.04,6.087575510204083,3.04,8.461118012422363,3.8,,,6.958355297838694,3.1666666666666665,4.602009067472665,2.533333333333333,,,6.857142857142858,2.533333333333333,3.7616225567784434,2.533333333333333,12.857142857142858,4.75,8.39650145772595,3.8,12.02558635414286,4.75,12.141905396402398,4.75,,,7.870807453416149,3.04,4.534110787172012,3.04
63,NJ,Jersey City,7.69427048699045,17,4.735098039215687,6.76815843183015,2,7.133377166832947,4,7.610485708560225,4,9.296723756078901,4,8.011632628252888,3,27.697285833220526,19.0,10.323682855424057,7.6,3.5376290563432287,3.04,4.574957572011431,3.04,4.7496819152523315,3.04,6.60158040570588,3.8,,,5.429086548930005,3.1666666666666665,3.5906050290404337,2.533333333333333,,,5.350118017309204,2.533333333333333,2.934914006403322,2.533333333333333,10.031471282454758,4.75,6.55116491915413,3.8,9.382669657376082,4.75,9.473424745422797,4.75,10.895692349882639,6.08,6.141005028563608,3.04,3.537629056343229,3.04
66,NJ,Newark,7.3624639348162395,17,4.735098039215687,6.403111311731175,2,7.133377166832947,4,7.610485708560225,4,9.296723756078901,4,6.6136829544411455,3,25.646588400091748,19.0,10.323682855424057,7.6,3.5376290563432287,3.04,4.574957572011431,3.04,4.7496819152523315,3.04,6.60158040570588,3.8,,,5.429086548930005,3.1666666666666665,3.5906050290404337,2.533333333333333,,,5.350118017309204,2.533333333333333,2.934914006403322,2.533333333333333,10.031471282454758,4.75,6.55116491915413,3.8,9.382669657376082,4.75,9.473424745422797,4.75,7.30567839604981,6.08,6.141005028563608,3.04,3.537629056343229,3.04
192,NJ,Trenton,7.452732153309231,17,5.1821568627450985,6.8488250278311,2,7.133377166832947,4,7.610485708560225,4,9.296723756078901,4,6.6136829544411455,3,23.434086165720064,19.0,21.765204815940248,15.2,3.2324417905192266,3.04,4.180281145957245,3.04,4.339932217315395,3.04,6.032069515206452,3.8,,,4.960725380079106,3.1666666666666665,3.2808475858449975,2.533333333333333,,,4.888569374550682,2.533333333333333,2.681722287662561,2.533333333333333,9.16606757728253,4.75,5.9860033157763475,3.8,8.573237336107118,4.75,8.656163085141895,4.75,6.6754257666278285,6.08,5.6112274560060005,3.04,3.232441790519227,3.04
34,NM,,6.668802756768973,15,3.694444444444444,3.121737666273783,1,7.125681179133854,4,6.8628466699256805,4,7.613647206552309,4,6.983141082519966,2,,,6.421860342048925,7.6,1.3434402332361515,3.04,7.750889418668627,3.04,7.864946938775512,3.04,7.960248447204968,3.8,,,3.1312598840274113,3.1666666666666665,4.5444039470175115,2.533333333333333,,,5.46748932130992,2.533333333333333,6.857142857142858,2.533333333333333,9.642857142857144,4.75,7.137026239067057,3.8,9.46695096,4.75,10.951270581517084,4.75,,,3.9354037267080746,3.04,7.556851311953356,3.04
103,NM,Albuquerque,6.445460910281336,17,5.1821568627450985,5.288789335994583,2,7.125681179133854,4,6.8628466699256805,4,7.613647206552309,4,6.872278835761379,3,11.454399427272337,19.0,23.4493289008587,15.2,0.9577605305242152,3.04,5.52573592632139,3.04,5.6070493991989325,3.04,5.674991404369704,3.8,,,2.232326421035597,3.1666666666666665,3.239779952642486,2.533333333333333,,,3.8978626242264576,2.533333333333333,4.888569374550682,2.533333333333333,6.874550682961897,4.75,5.088102818409895,3.8,6.749144286125088,4.75,7.807340038344913,4.75,7.93287697573872,6.08,2.8056137280030002,3.04,5.3874029841987126,3.04
266,NM,Las Cruces,6.352840463165241,17,5.1821568627450985,5.288789335994583,2,7.125681179133854,4,6.8628466699256805,4,7.613647206552309,4,6.201262992331742,3,11.454399427272337,19.0,23.4493289008587,15.2,0.9577605305242152,3.04,5.52573592632139,3.04,5.6070493991989325,3.04,5.674991404369704,3.8,,,2.232326421035597,3.1666666666666665,3.239779952642486,2.533333333333333,,,3.8978626242264576,2.533333333333333,4.888569374550682,2.533333333333333,6.874550682961897,4.75,5.088102818409895,3.8,6.749144286125088,4.75,7.807340038344913,4.75,6.358329374765078,6.08,2.8056137280030002,3.04,5.3874029841987126,3.04
35,NMI,,2.487562189,1,4.75,,0,,0,,0,2.487562189,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.487562189,4.75,,,,,,,,
36,NV,,6.957935505248548,15,3.694444444444444,4.036033002188921,1,7.271878872290854,4,6.5348520754354436,4,8.79766375564337,4,5.230700976042592,2,,,8.30269646164578,7.6,4.366180758017494,3.04,6.079589216944802,3.04,5.987265306122449,3.04,8.997763975155278,3.8,,,4.19082762256194,3.1666666666666665,4.444128366965953,2.533333333333333,,,3.63360227812055,2.533333333333333,6.775867780763424,2.533333333333333,12.857142857142858,4.75,7.556851311953354,3.8,12.281449893428574,4.75,10.287427429332825,4.75,,,0.715527950310559,3.04,7.8927113702623934,3.04
112,NV,Henderson,5.847155235428648,17,4.735098039215687,3.1357094490529525,2,7.271878872290854,4,6.5348520754354436,4,8.797663755643368,4,5.276114700509647,3,11.137260536406515,19.0,6.477975865039651,7.6,3.406605757960147,3.04,4.743450805248042,3.04,4.671417331684836,3.04,7.020285294017032,3.8,,,3.269790762423753,3.1666666666666665,3.46742247357034,2.533333333333333,,,2.835029314819993,2.533333333333333,5.286705126611902,2.533333333333333,10.031471282454758,4.75,5.896048427238715,3.8,9.582300926553893,4.75,8.026513664375857,4.75,6.832993225461823,6.08,0.5582731844148735,3.04,6.158095024004882,3.04
98,NV,Las Vegas,6.076523239436866,18,5.316481481481482,4.9184010496824255,2,5.710277643870372,5,6.5348520754354436,4,8.797663755643368,4,5.506776396688583,3,11.738147770266341,19.0,19.901070100622594,15.2,3.0340766352868083,3.04,4.224731090530802,3.04,4.160574832183038,3.04,6.25258251086237,3.8,4.3679682329583045,7.6,2.912223033547344,3.1666666666666665,3.0882427434243875,2.533333333333333,,,2.5250048921420096,2.533333333333333,4.708577875447779,2.533333333333333,8.934480476505625,4.75,5.251286484150245,3.8,8.53442911191264,4.75,7.148774851621087,4.75,6.613347412544105,6.08,0.49722326130118255,3.04,5.484676994556923,3.04
288,NV,North Las Vegas,5.941224655520102,18,5.316481481481482,4.9184010496824255,2,5.710277643870372,5,6.5348520754354436,4,8.797663755643368,4,4.442004728468639,3,11.738147770266341,19.0,19.901070100622594,15.2,3.0340766352868083,3.04,4.224731090530802,3.04,4.160574832183038,3.04,6.25258251086237,3.8,4.3679682329583045,7.6,2.912223033547344,3.1666666666666665,3.0882427434243875,2.533333333333333,,,2.5250048921420096,2.533333333333333,4.708577875447779,2.533333333333333,8.934480476505625,4.75,5.251286484150245,3.8,8.53442911191264,4.75,7.148774851621087,4.75,4.1779729020423675,6.08,0.49722326130118255,3.04,5.484676994556923,3.04
264,NV,Reno,6.06053609823007,18,5.316481481481482,4.9184010496824255,2,5.710277643870372,5,6.5348520754354436,4,8.797663755643368,4,5.380960926045526,3,11.738147770266341,19.0,19.901070100622594,15.2,3.0340766352868083,3.04,4.224731090530802,3.04,4.160574832183038,3.04,6.25258251086237,3.8,4.3679682329583045,7.6,2.912223033547344,3.1666666666666665,3.0882427434243875,2.533333333333333,,,2.5250048921420096,2.533333333333333,4.708577875447779,2.533333333333333,8.934480476505625,4.75,5.251286484150245,3.8,8.53442911191264,4.75,7.148774851621087,4.75,6.325578870821799,6.08,0.49722326130118255,3.04,5.484676994556923,3.04
146,NV,Reno-Sparks,6.3806670033320065,18,5.316481481481482,5.814174748958398,2,5.710277643870372,5,6.5348520754354436,4,8.797663755643368,4,5.380960926045526,3,11.738147770266341,19.0,25.663426392457442,15.2,3.0340766352868083,3.04,4.224731090530802,3.04,4.160574832183038,3.04,6.25258251086237,3.8,4.3679682329583045,7.6,2.912223033547344,3.1666666666666665,3.0882427434243875,2.533333333333333,,,2.5250048921420096,2.533333333333333,4.708577875447779,2.533333333333333,8.934480476505625,4.75,5.251286484150245,3.8,8.53442911191264,4.75,7.148774851621087,4.75,6.325578870821799,6.08,0.49722326130118255,3.04,5.484676994556923,3.04
37,NY,,7.155959685350899,15,3.694444444444444,2.4785317393500588,1,6.508361104781255,4,8.52574164795529,4,9.710309889871105,4,4.370008873114463,2,,,5.098693863805836,7.6,3.6944606413994165,3.04,5.218118466898956,3.04,5.386971428571428,3.04,8.461118012422363,3.8,,,7.385345282024247,3.1666666666666665,4.947639790203573,2.533333333333333,,,5.923113431419081,2.533333333333333,6.5903485846799414,2.533333333333333,12.857142857142858,4.75,9.446064139941692,3.8,12.281449893428574,4.75,12.857142857142858,4.75,,,5.008695652173913,3.04,2.183090379008747,3.04
210,NY,Albany,7.646997235696348,15,4.2011111111111115,6.8530055564909915,1,6.508361104781253,4,8.52574164795529,4,9.710309889871105,4,4.370008873114463,2,,,24.794793973233737,15.2,3.2488975489693352,3.04,4.588797646770438,3.04,4.737286432160802,3.04,7.4406816692156434,3.8,,,6.494650373639412,3.1666666666666665,4.350939513998116,2.533333333333333,,,5.208768092956477,2.533333333333333,5.795532674969796,2.533333333333333,11.306532663316581,4.75,8.306840324069325,3.8,10.800270006783919,4.75,11.306532663316581,4.75,,,4.404631854926807,3.04,1.9198030971182443,3.04
74,NY,Buffalo,7.192750194619789,17,5.1821568627450985,6.084279194545049,2,6.508361104781254,4,8.52574164795529,4,9.710309889871105,4,6.120232768337286,3,19.83547607871254,19.0,20.31814218579037,15.2,2.6338414589415917,3.04,3.7200820606336906,3.04,3.8404601006470154,3.04,6.032069515206452,3.8,,,5.26513352840214,3.1666666666666665,3.5272533850600594,2.533333333333333,,,4.222684509578663,2.533333333333333,4.698367371057469,2.533333333333333,9.16606757728253,4.75,6.73425373024839,3.8,8.755646641013659,4.75,9.16606757728253,4.75,9.234065618209994,6.08,3.5707811083674548,3.04,1.55636086210185,3.04
61,NY,New York,7.259197382052065,18,5.316481481481482,6.21480547838882,2,6.566992794368443,5,8.52574164795529,4,9.710309889871105,4,6.604855321925355,3,25.05055233784705,19.0,14.928209574753428,15.2,2.5672956144734522,3.04,3.626091588513503,3.04,3.743428193249503,3.04,5.879665064886485,3.8,9.530112508272664,7.6,5.13210625157211,3.1666666666666665,3.4381348641388163,2.533333333333333,,,4.1159954354666,2.533333333333333,4.579659837136954,2.533333333333333,8.934480476505625,4.75,6.564108105187806,3.8,8.53442911191264,4.75,8.934480476505625,4.75,10.10920228976323,6.08,3.480562829108278,3.04,1.5170383176434041,3.04
